geohash6,day,timestamp,demand
qp09eq,1,0:45,0.14454420951363187
qp095x,1,0:45,0.009942306445374192
qp03mz,1,0:45,0.027062073568640564
qp03qk,1,0:45,0.00018685166738330238
qp092d,1,0:45,0.022567161142930014
qp03yd,1,0:45,0.07625884375418418
qp03y8,1,0:45,0.09406584988327232
qp097s,1,0:45,0.17332868325751913
qp02zd,1,0:45,0.07052529094033284
qp09dk,1,0:45,0.12494260040637968
qp0dhb,1,0:45,0.10823867412000078
qp03xs,1,0:45,0.1672264846478636
qp09fj,1,0:45,0.02567972898790681
qp03z4,1,0:45,0.02403157791527437
qp03yg,1,0:45,0.2142137840356603
qp09gh,1,0:45,0.07083936714614998
qp096u,1,0:45,0.1875882190664148
qp03y9,1,0:45,0.02671676350599576
qp09dc,1,0:45,0.3914135200373005
qp03w3,1,0:45,0.03354199738555483
qp06pw,1,0:45,0.0019368478821686671
qp03q3,1,0:45,0.034083627109034814
qp0d15,1,0:45,0.00754263273803015
qp03m9,1,0:45,0.01702775250514612
qp03mw,1,0:45,0.005432681231860886
qp09tr,1,0:45,0.043723877552003534
qp0992,1,0:45,0.057404526723484936
qp03rg,1,0:45,0.04607653637988191
qp09jq,1,0:45,0.05811919951722664
qp03zb,1,0:45,0.1385188329540927
qp03yb,1,0:45,0.3084601551214998
qp0d00,1,0:45,0.016549878514976274
qp09yn,1,0:45,0.09124032715893313
qp03wm,1,0:45,0.05915619810543561
qp096f,1,0:45,0.1302287008615776
qp09hv,1,0:45,0.05149446166954767
qp03zm,1,0:45,0.0061158293056180965
qp0dh8,1,0:45,0.010882300973984021
qp09gt,1,0:45,0.02557102329242479
qp09kv,1,0:45,0.11053864473389956
qp094g,1,0:45,0.028965811507297407
qp0dj3,1,0:45,0.004979738060418609
qp03w9,1,0:45,0.37187358541103616
qp03nx,1,0:45,0.02013426432877998
qp094m,1,0:45,0.017933039281854926
qp03xu,1,0:45,0.11322549766995615
qp09sh,1,0:45,0.033937936137997594
qp09gs,1,0:45,0.04912739775021167
qp0dj4,1,0:45,0.028534997919077005
qp03rx,1,0:45,0.060693338023428925
qp09d6,1,0:45,0.18065387524258397
qp03yx,1,0:45,0.011552978486478942
qp09ed,1,0:45,0.0537323883323118
qp03tu,1,0:45,0.014491950462367472
qp0921,1,0:45,0.06508959888060198
qp09fg,1,0:45,0.024488612190687625
qp03r5,1,0:45,0.027988228422241444
qp09dh,1,0:45,0.13402797204560069
qp06pb,1,0:45,0.06925435276247799
qp03w0,1,0:45,0.025825314970070425
qp02zy,1,0:45,0.10490808003276088
qp03jy,1,0:45,0.001794132245444531
qp09gh,1,0:30,0.04372438589889434
qp096y,1,0:30,0.0963193417053448
qp03z1,1,0:30,0.007609494484825102
qp099e,1,0:30,0.08177777408009994
qp0d53,1,0:30,0.047825170582538816
qp09um,1,0:30,0.06741107385427919
qp09fy,1,0:30,0.01329789082206395
qp0981,1,0:30,0.030748289039702413
qp03tb,1,0:30,0.040938141098288486
qp09er,1,0:30,0.03350835845901387
qp09ex,1,0:30,0.20167201127703552
qp0995,1,0:30,0.018469360123314658
qp09t0,1,0:30,0.14640371195293575
qp0960,1,0:30,0.01963365270420813
qp094j,1,0:30,0.0011281964400603366
qp0987,1,0:30,0.2827962324133033
qp03r9,1,0:30,0.042171795978244636
qp03qb,1,0:30,0.07062223354141788
qp0dj5,1,0:30,0.029580698120606295
qp09gv,1,0:30,0.031300238748747204
qp03rk,1,0:30,0.03310461018571717
qp098e,1,0:30,0.040437032186572464
qp0d4b,1,0:30,0.007971215467781383
qp09dk,1,0:30,0.14125620369414513
qp06pb,1,0:30,0.06414369997052212
qp090n,1,0:30,0.009757163154147206
qp03jr,1,0:30,0.015963788187572322
qp098n,1,0:30,0.13891595158001707
qp09sn,1,0:30,0.02635126297527352
qp09v0,1,0:30,0.04387742352489471
qp09bn,1,0:30,0.034778161789919784
qp0961,1,0:30,0.09256586396373108
qp097s,1,0:30,0.1730698817470273
qp03x9,1,0:30,0.03445431917479278
qp09uu,1,0:30,0.02327465855144256
qp06py,1,0:30,0.04866087078551335
qp0921,1,0:30,0.04109501466184525
qp092q,1,0:30,0.120419275487711
qp03xn,1,0:30,0.12811877760641824
qp094w,1,0:30,0.01321507304508666
qp03qq,1,0:30,0.018149083726199264
qp09tp,1,0:30,0.0509396732950128
qp03r3,1,0:30,0.05615602854144232
qp09dp,1,0:30,0.011831123405716388
qp03nq,1,0:30,0.012521504890097979
qp03qy,1,0:30,0.03828332994022969
qp0986,1,0:30,0.05076587658199592
qp099y,1,0:30,0.024864023946497064
qp0929,1,0:30,0.024736683799145363
qp099h,1,0:30,0.0114345351042701
qp09b2,1,0:30,0.02096678110625972
qp09cu,1,0:30,0.0060424417116028036
qp095y,1,0:30,0.0008268485122797344
qp09t8,1,0:30,0.028380029900195333
qp093b,1,0:30,0.032322960890440136
qp0d4e,1,0:30,0.01935612228348256
qp092k,1,0:30,0.17702421424594614
qp09fz,1,0:30,0.05767538562164004
qp03y9,1,0:30,0.05104752519808568
qp03rq,1,0:30,0.01093718058066746
qp09bw,1,0:30,0.008410373991939573
qp09dg,1,0:30,0.031185261226123494
qp03qc,1,0:30,0.0421136835796182
qp09f7,1,0:30,0.00931703250575878
qp03zv,1,0:30,0.3291915750077445
qp03xq,1,0:30,0.10955298377752913
qp0962,1,0:30,0.03453518932507051
qp0999,1,0:30,0.0018395689110133665
qp09sd,1,0:30,0.1255314663505101
qp03wy,1,0:30,0.1180447830887724
qp03tv,1,0:30,0.0173271613344083
qp03xg,1,0:30,0.09317419405972167
qp095x,1,0:30,0.01421297757315929
qp03wv,1,0:30,0.10785609430847748
qp03q1,1,0:30,0.00450848408404543
qp09e8,1,0:30,0.02731449488103261
qp09ud,1,0:30,0.024886351125910564
qp03mv,1,0:30,0.007861352184774906
qp03y8,1,0:30,0.0900722635766975
qp09b0,1,0:30,0.13208779022868444
qp097f,1,0:30,0.06676997560551791
qp09vk,1,0:30,0.0158523972348712
qp09eb,1,0:30,0.013036540533270555
qp092n,1,0:30,0.12886439856480744
qp09b5,1,0:30,0.04833411000194818
qp03xy,1,0:30,0.1811256825088784
qp09hs,1,0:30,0.03469458905083889
qp09k2,1,0:30,0.04322122619668043
qp03yw,1,0:30,0.010648580044509606
qp03w6,1,0:30,0.02758984620710397
qp09ee,1,0:30,0.004740300841697645
qp093r,1,0:30,0.06845429106739967
qp09yn,1,0:30,0.0378598210808986
qp03y7,1,0:30,0.03060626449465577
qp0941,1,0:30,0.01945735162226764
qp09f1,1,0:30,0.03728141379713487
qp096c,1,0:30,0.01086048225127582
qp094x,1,0:30,0.03784576146803275
qp0dj1,1,0:30,0.021912295650170426
qp0dj6,1,0:30,0.008170290029174633
qp09tx,1,0:30,0.01641142514162083
qp09sp,1,0:30,0.05349153966062711
qp03x4,1,0:30,0.031151159514564705
qp03xh,1,0:30,0.12540987052500255
qp03z2,1,0:30,0.15901084601739904
qp0d1e,1,0:30,0.0038889539375702173
qp099m,1,0:30,0.04452789043626778
qp09sh,1,0:30,0.03514248185992885
qp03zf,1,0:30,0.11289832330206735
qp03r6,1,0:30,0.07438513282914769
qp0d0h,1,0:30,0.010866889020118698
qp0d4s,1,0:30,0.01399683912954853
qp09de,1,0:30,0.10562401320972227
qp09eq,1,0:30,0.17843551993949572
qp03qh,1,0:30,0.04452795049215932
qp03yx,1,0:30,0.0005326001388317148
qp03q7,1,0:30,0.019184787168802724
qp09df,1,0:30,0.0016950086073608732
qp09s8,1,0:30,8.61740154466597e-05
qp0d0w,1,0:30,0.005183257228082732
qp09gb,1,0:30,0.007907119080271866
qp09ey,1,0:30,0.008658121924870341
qp09bm,1,0:30,0.0012294438716878517
qp094r,1,0:30,0.2073080778826231
qp03yv,1,0:30,0.01967851114732852
qp097e,1,0:30,0.04186025520042732
qp06ph,1,0:30,0.05760706399956266
qp03rh,1,0:30,0.05892273815302911
qp08fv,1,0:30,0.0013304599271926597
qp03xc,1,0:30,0.04372176822806384
qp03rv,1,0:30,0.07970539483525935
qp03q2,1,0:30,0.03463500418704248
qp0dj7,1,0:30,0.006567125222828079
qp0dnj,1,0:30,0.009380604040362018
qp03xd,1,0:30,0.044631666514347634
qp09cm,1,0:30,0.01219295541606398
qp090c,1,0:30,0.0693063508344782
qp03qv,1,0:30,0.01950882786514643
qp09tr,1,0:30,0.043770089749337056
qp03zp,1,0:30,0.0009168265113475363
qp09g6,1,0:30,0.05825542435097175
qp09sm,1,0:30,0.035579770135561545
qp03wf,1,0:30,0.2738158903080789
qp03yb,1,0:30,0.2848893948879143
qp09yj,1,0:30,0.0005132958106948138
qp0979,1,0:30,0.014904123906764443
qp09d4,1,0:30,0.0024252949382745693
qp03p9,1,0:30,0.007334101437233224
qp092h,1,0:30,0.10151544770929202
qp0970,1,0:30,0.0428169189369543
qp08c5,1,0:30,0.022768832471337843
qp09jq,1,0:30,0.006943107539269975
qp09uv,1,0:30,0.2635279426094969
qp09s2,1,0:30,0.004238598665354081
qp03xu,1,0:30,0.07188571912383203
qp03y0,1,0:30,0.0003699596300844674
qp03zk,1,0:30,0.005278414589759525
qp03mg,1,0:30,0.03339300143310321
qp03ts,1,0:30,0.023158579392347896
qp03pw,1,0:30,0.00429393895016925
qp03zn,1,0:30,0.0188816585892186
qp0dj2,1,0:30,0.00011135049707215913
qp09gw,1,0:30,0.03548567130123445
qp03r5,1,0:30,0.044430287675552765
qp0977,1,0:30,0.014143539190431738
qp0998,1,0:30,0.01630137314261594
qp09d7,1,0:30,0.14372682779811796
qp0dh0,1,0:30,0.00845120226821342
qp03y6,1,0:30,0.0051738054623534716
qp098d,1,0:30,0.04587097583182547
qp0d48,1,0:30,0.022651256889954282
qp0996,1,0:30,0.04334226752984331
qp09g8,1,0:30,0.1832251463299149
qp03vb,1,0:30,0.003579856211253865
qp0d18,1,0:30,0.010362327813091005
qp03w4,1,0:30,0.02646747910198091
qp09g3,1,0:30,0.0011829139261890845
qp09sv,1,0:30,0.002366571713204261
qp09ss,1,0:30,0.037614693588886805
qp03x2,1,0:30,0.07076355941228962
qp03z4,1,0:30,0.040452484036057015
qp09yp,1,0:30,0.011863693641321357
qp03p3,1,0:30,0.02958396383769966
qp0988,1,0:30,0.0300364693053409
qp0945,1,0:30,0.07338383641711196
qp06p5,1,0:30,0.025426933797738298
qp0990,1,0:30,0.010859938518722405
qp03pp,1,0:30,0.08752940253311874
qp03ye,1,0:30,0.04106084746953957
qp098p,1,0:30,0.19473027919788446
qp03mt,1,0:30,0.005288776663397555
qp03rm,1,0:30,0.08037021836203254
qp03tu,1,0:30,0.028276379842374525
qp093x,1,0:30,0.037995788477706086
qp06n9,1,0:30,0.008161572705990007
qp0d0m,1,0:30,0.0022740556557861572
qp096n,1,0:30,0.02679404947130489
qp03m9,1,0:30,0.0013906179703442251
qp06ps,1,0:30,0.004698832855785119
qp0927,1,0:30,0.09895995419297507
qp03yt,1,0:30,0.02581267710035524
qp03me,1,0:30,0.0006034014456262084
qp0976,1,0:30,0.032857947385461835
qp0d50,1,0:30,0.032953520294661365
qp0973,1,0:30,0.004573849881276841
qp03t7,1,0:30,0.011835886855112629
qp08cp,1,0:30,0.10678331957319108
qp095b,1,0:30,0.013840188591314702
qp0dht,1,0:30,0.033300907334309834
qp03x1,1,0:30,0.08172204067033717
qp09et,1,0:30,0.02673529919370501
qp09sj,1,0:30,0.03787023796881391
qp099d,1,0:30,0.023212087902439955
qp0d19,1,0:30,0.00023901828923257164
qp03xj,1,0:30,0.1555032936773395
qp0d4v,1,0:30,0.003146489557264701
qp03xv,1,0:30,0.129392344843346
qp097y,1,0:30,0.01323936801271477
qp03m6,1,0:30,0.009144595835931487
qp03jy,1,0:30,0.0038449355479895095
qp06p3,1,0:30,0.017782711947193396
qp09bk,1,0:30,0.007068013958753299
qp09gk,1,0:30,0.059521360948186414
qp09d3,1,0:30,0.25899885871865697
qp03jz,1,0:30,0.001575645249337411
qp096x,1,0:30,0.3474761339129636
qp03mb,1,0:30,0.03520189663798325
qp0d49,1,0:30,0.01046020265837895
qp09u8,1,0:30,0.02189467406916264
qp06pt,1,0:30,0.010203407807557302
qp06pe,1,0:30,0.01820023629302053
qp03yz,1,0:30,0.02432726010939401
qp06p4,1,0:30,0.0036777369816049
qp09sb,1,0:30,0.06867139895502326
qp09sc,1,0:30,0.017468685513754603
qp03rp,1,0:30,0.017994484042430283
qp09ut,1,0:30,0.03771229492596362
qp0d52,1,0:30,0.0232719312693728
qp03rj,1,0:30,0.06853032772898424
qp08gq,1,0:30,0.006480458373829055
qp03ny,1,0:30,0.06263915307378617
qp09g5,1,0:30,0.03486547790582342
qp03x0,1,0:30,0.004978380330807473
qp03qz,1,0:30,0.0033052093832997786
qp09ft,1,0:30,0.16973081769872891
qp09uw,1,0:30,0.012339272564561556
qp0928,1,0:30,0.00454257712100493
qp09d9,1,0:30,0.6022864929435034
qp09fv,1,0:30,0.01966509724591005
qp09tn,1,0:30,0.010021328553257184
qp03wk,1,0:30,0.02841276069512313
qp03jq,1,0:30,0.002095764443431765
qp092d,1,0:30,0.039476619157831294
qp09en,1,0:30,0.012017644446341274
qp03yf,1,0:30,0.03406428371198407
qp0dhg,1,0:30,0.007059297212064511
qp03nw,1,0:30,0.003821172580249137
qp09g4,1,0:30,0.00969405017435635
qp09un,1,0:30,0.017149581595723662
qp094y,1,0:30,0.003557550374650912
qp03td,1,0:30,0.008513983049723537
qp09hh,1,0:30,0.04286781982999946
qp090p,1,0:30,0.001877604363974214
qp03p2,1,0:30,0.0046276256173404615
qp096g,1,0:30,0.050753892172757435
qp09m2,1,0:30,0.009131349982515222
qp03xx,1,0:30,0.3862246252703673
qp095z,1,0:30,0.0038443517109626227
qp09bp,1,0:30,0.0313167036388196
qp096b,1,0:30,0.04919675530393983
qp03ry,1,0:30,0.08476882260410856
qp09ew,1,0:30,0.05229587076618604
qp03mu,1,0:30,0.033466796383565665
qp09kx,1,0:30,0.002598449702236081
qp096r,1,0:30,0.1686610535376957
qp03rw,1,0:30,0.08542207543193632
qp0992,1,0:30,0.030772418309513917
qp09s7,1,0:30,0.058684897350579385
qp0904,1,0:30,0.01584838236453457
qp09uk,1,0:30,0.016430824614524532
qp099v,1,0:30,0.0357760369967739
qp099k,1,0:30,0.116027348504011
qp03mz,1,0:30,0.01209269549914424
qp09sy,1,0:30,0.01812617139555888
qp095w,1,0:30,0.033686917441467366
qp03wt,1,0:30,0.04704265057022685
qp02zz,1,0:30,0.2543025380138442
qp09eu,1,0:30,0.0067502920795575036
qp0djq,1,0:30,0.0005032293327018807
qp09y1,1,0:30,0.009922413655065344
qp09u5,1,0:30,0.020965233187232552
qp03yk,1,0:30,0.019440268977506503
qp09mp,1,0:30,0.03568765738671722
qp09vt,1,0:30,0.00905518732812448
qp03r7,1,0:30,0.0014133137411611414
qp092r,1,0:30,0.07472147372024526
qp09ht,1,0:30,0.04282729183991618
qp09u0,1,0:30,0.06746500129096104
qp03zt,1,0:30,0.08531583767923988
qp092t,1,0:30,0.025174411761218308
qp0994,1,0:30,0.006747601780420798
qp092m,1,0:30,0.22122958984716748
qp0971,1,0:30,0.030237815738231283
qp095q,1,0:30,0.010327524616232008
qp09gg,1,0:30,0.004132361000880932
qp09ef,1,0:30,0.0006470361734577665
qp0d13,1,0:30,0.010890009279034038
qp09dn,1,0:30,0.04320520180072936
qp03wq,1,0:30,0.013159227362712486
qp03x5,1,0:30,0.14712588830314224
qp03pr,1,0:30,0.03748199138340201
qp0dh6,1,0:30,0.005741139211494046
qp09vm,1,0:30,0.009929154848212685
qp09hy,1,0:30,0.004512040883707135
qp096u,1,0:30,0.1556304306671799
qp09g0,1,0:30,0.028917372251458507
qp09sw,1,0:30,0.02305308763308809
qp09ue,1,0:30,0.09200632346381167
qp0993,1,0:30,0.050777641996600335
qp099q,1,0:30,0.024499494928532758
qp0d54,1,0:30,0.009822107489606642
qp0950,1,0:30,0.04876862708051654
qp090s,1,0:30,0.07431280519596803
qp08gw,1,0:30,0.009223116732574385
qp0d1h,1,0:30,0.03528593824759258
qp03x7,1,0:30,0.14329294876221013
qp03w7,1,0:30,0.012405752085981204
qp0d4g,1,0:30,0.0002735146218058582
qp09t4,1,0:30,0.017112920657147066
qp09fk,1,0:30,0.029069386792356707
qp09ke,1,0:30,0.05361036260734518
qp09bj,1,0:30,0.0573831986660988
qp03qd,1,0:30,0.06959766188988886
qp03xp,1,0:30,0.25850947263069857
qp0920,1,0:30,0.03900952402806928
qp03rx,1,0:30,0.0620642034653812
qp03rn,1,0:30,0.018959310934733853
qp097g,1,0:30,0.04384659254361563
qp09d2,1,0:30,0.21825764137751616
qp091z,1,0:30,0.0331529849510108
qp096j,1,0:30,0.03601206832580536
qp09uf,1,0:30,0.00499533667847161
qp03xk,1,0:30,0.17691593164705086
qp090r,1,0:30,0.02369503555124374
qp02z9,1,0:30,0.022022011975998287
qp090m,1,0:30,0.03172464991254855
qp03tc,1,0:30,0.0640092421515707
qp09s6,1,0:30,0.028619768772658927
qp0953,1,0:30,0.0017673055573449335
qp09g2,1,0:30,0.08578833350206065
qp09dc,1,0:30,0.25891713307971737
qp0974,1,0:30,0.00452501513903661
qp03rb,1,0:30,0.017694892262617768
qp099b,1,0:30,0.0266510386570364
qp09s3,1,0:30,0.001783653616781042
qp094g,1,0:30,0.02710808656304823
qp0980,1,0:30,0.03540064702809949
qp09kv,1,0:30,0.09746642523081403
qp03yc,1,0:30,0.07574492521393593
qp03w8,1,0:30,0.09556376035841598
qp09uz,1,0:30,0.057629822967310285
qp03wg,1,0:30,0.29376312797012194
qp09fs,1,0:30,0.023947456247832045
qp03my,1,0:30,0.0261715527748489
qp095j,1,0:30,0.0009654489011471123
qp09up,1,0:30,0.019806912873397226
qp09em,1,0:30,0.06774022026164046
qp09cq,1,0:30,0.01670935704162824
qp098q,1,0:30,0.03759176483040196
qp097k,1,0:30,0.0044635317170057705
qp02zy,1,0:30,0.11973411733129324
qp092e,1,0:30,0.02150639464251509
qp090w,1,0:30,0.013329048423972232
qp08b4,1,0:30,0.04088815290055677
qp03xt,1,0:30,0.14957357461156973
qp03x3,1,0:30,0.10217202164419087
qp03w1,1,0:30,0.08130669362523546
qp03yq,1,0:30,0.006060527912013457
qp03ps,1,0:30,0.020930134047410454
qp02zx,1,0:30,0.14812844076515716
qp09eh,1,0:30,0.18444584651353235
qp03zu,1,0:30,0.025579419598588983
qp03z5,1,0:30,0.001000316241041868
qp09fq,1,0:30,0.021792255042574774
qp09e7,1,0:30,0.04950800520988385
qp03w5,1,0:30,0.010817279025892213
qp03xr,1,0:30,0.08842408926223805
qp03np,1,0:30,0.002625622125402543
qp03rc,1,0:30,0.005454738236737551
qp0dj3,1,0:30,0.00409905032243653
qp09su,1,0:30,0.018109562155541898
qp09v1,1,0:30,0.04218730103368143
qp09cy,1,0:30,0.021347211807198337
qp099c,1,0:30,0.012884921760535234
qp03qg,1,0:30,0.2641698594485096
qp093v,1,0:30,0.030428445345606087
qp09cf,1,0:30,0.011750376387152334
qp091v,1,0:30,0.002065584658358232
qp095r,1,0:30,0.02269230686965242
qp09cg,1,0:30,0.05785550553474341
qp03x6,1,0:30,0.07363781078009222
qp094v,1,0:30,0.005526229046670586
qp0dh9,1,0:30,0.027748826283533225
qp09uy,1,0:30,0.1673260369157519
qp097t,1,0:30,0.009761750987515543
qp099z,1,0:30,0.028113092681853656
qp097c,1,0:30,0.013902021279774664
qp09k3,1,0:30,0.007123437188413286
qp091y,1,0:30,0.011030982428044254
qp09hm,1,0:30,0.02950641139649505
qp06pv,1,0:30,0.0005879255841455295
qp03ws,1,0:30,0.09066038511379812
qp0d4t,1,0:30,0.01157575361921009
qp02zw,1,0:30,0.01302801158814307
qp03q5,1,0:30,0.04185914971280298
qp09s9,1,0:30,0.06814885734082428
qp093u,1,0:30,0.003257934293165939
qp09ct,1,0:30,0.004588587686583013
qp09v2,1,0:30,0.05170115039539702
qp03qs,1,0:30,0.05911644247748667
qp03ze,1,0:30,0.016752478231007617
qp098j,1,0:30,0.2289184699641097
qp098k,1,0:30,0.14812754222507662
qp09se,1,0:30,0.08548605262611464
qp03qj,1,0:30,0.14884398594275852
qp06p7,1,0:30,0.0035804301862438943
qp03t8,1,0:30,0.02168619648828716
qp03z8,1,0:30,0.04096416808174008
qp09sx,1,0:30,0.020223280756137125
qp03zg,1,0:30,0.05155538208435076
qp0d01,1,0:30,0.016634659995313984
qp090b,1,0:30,0.023584109205228968
qp03rd,1,0:30,0.015813686228908122
qp0dhw,1,0:30,0.01953512693241079
qp097d,1,0:30,0.024025244719937687
qp090x,1,0:30,0.02199301922848159
qp09cc,1,0:30,0.033051310368912214
qp09vj,1,0:30,0.015769358200457332
qp0991,1,0:30,0.078543595633519
qp0djh,1,0:30,0.02016692458042169
qp03t9,1,0:30,0.002512254650122968
qp03nr,1,0:30,0.029201659806591087
qp09ek,1,0:30,0.08511454860252674
qp09ed,1,0:30,0.04310474212307462
qp096q,1,0:30,0.27510135665734065
qp09ky,1,0:30,0.001219733161687705
qp03zc,1,0:30,0.0906297782862595
qp0985,1,0:30,0.10773587147776316
qp0dh8,1,0:30,0.023162645039269496
qp09d6,1,0:30,0.184178670389894
qp0969,1,0:30,0.009994757938827346
qp03tz,1,0:30,0.009710083838450016
qp03wc,1,0:30,0.05073921349776716
qp099u,1,0:30,0.00569639165504447
qp09fm,1,0:30,0.020136611180483904
qp0975,1,0:30,0.06105762892690043
qp09vq,1,0:30,0.02642884371495891
qp03yg,1,0:30,0.29211329806096964
qp03mw,1,0:30,0.012042123511953405
qp099r,1,0:30,0.016083002409394642
qp0d4w,1,0:30,0.01789404561573524
qp0972,1,0:30,0.01653565527986766
qp03we,1,0:30,0.0910380422448022
qp0984,1,0:30,0.023527819708667512
qp03wz,1,0:30,0.42270205751026096
qp03w9,1,0:30,0.3929191245421158
qp095m,1,0:30,0.011782038700768865
qp03w0,1,0:30,0.019375809028134024
qp09t5,1,0:30,0.0189975496229177
qp03qm,1,0:30,0.08286374142330377
qp096s,1,0:30,0.05129976968338382
qp096v,1,0:30,0.3680379365924242
qp03xf,1,0:30,0.08969969464089289
qp03m7,1,0:30,0.003793422546716464
qp094m,1,0:30,0.0314813102772042
qp09b3,1,0:30,0.0340963994336002
qp097z,1,0:30,0.01381564637101197
qp03nz,1,0:30,0.09814335852649808
qp09sz,1,0:30,0.016568279063200398
qp06pc,1,0:30,0.018316429093951158
qp03rz,1,0:30,0.04430682952942337
qp03z0,1,0:30,0.2070671128899787
qp09db,1,0:30,0.0902535290449272
qp03w3,1,0:30,0.019150745748158844
qp03px,1,0:30,0.06286031561790457
qp03qk,1,0:30,0.0015334760158537278
qp09dj,1,0:30,0.1068857224153092
qp0978,1,0:30,0.017808839213277264
qp03zd,1,0:30,0.0010767587051170812
qp09mx,1,0:30,0.0010886071150768637
qp09dd,1,0:30,0.2023536139425322
qp03md,1,0:30,0.009024564630655124
qp03wm,1,0:30,0.04048135271675341
qp093c,1,0:30,0.04478073610398222
qp03z7,1,0:30,0.014350643442783388
qp09sk,1,0:30,0.0025251539598870323
qp0982,1,0:30,0.03950257635245091
qp03pq,1,0:30,0.013852928027646963
qp09ev,1,0:30,0.028549238657522968
qp09f3,1,0:30,0.0367870075024776
qp0925,1,0:30,0.12132175651971484
qp09b7,1,0:30,0.1511248173254108
qp093g,1,0:30,0.015220182238179763
qp03q8,1,0:30,0.05897143935876216
qp09gz,1,0:30,0.024317788506730127
qp09fd,1,0:30,0.054241130535648815
qp03zb,1,0:30,0.12722023765250684
qp03q0,1,0:30,0.02764255411024369
qp09k8,1,0:30,0.004127991351332851
qp094t,1,0:30,0.021296073475686187
qp08gz,1,0:30,0.009223268064393948
qp09hv,1,0:30,0.0589609602362931
qp099j,1,0:30,0.0068955019464951185
qp03q4,1,0:30,0.012963053124991316
qp095s,1,0:30,0.01671874274835548
qp09yh,1,0:30,0.02008567172243568
qp03zs,1,0:30,0.011381139700568966
qp09f0,1,0:30,0.004218662688750201
qp03rt,1,0:30,0.11124664173533548
qp0907,1,0:30,0.03329147706802084
qp06pq,1,0:30,0.0017397828650213539
qp06pk,1,0:30,0.01401564355486394
qp03xb,1,0:30,0.016275824322101718
qp03ru,1,0:30,0.06275059435077916
qp03q6,1,0:30,0.02981509220637353
qp03xw,1,0:30,0.4347239241781624
qp06pf,1,0:30,0.016240333282893038
qp09be,1,0:30,0.034117114925173615
qp09b1,1,0:30,0.03302790415339274
qp09g9,1,0:30,0.03286982244355316
qp098r,1,0:30,0.08286944005303891
qp098h,1,0:30,0.0919107419538098
qp0d0j,1,0:30,0.008359498256446525
qp03p6,1,0:30,0.13687664994837628
qp095n,1,0:30,0.01961739631697693
qp06nb,1,0:30,0.02184096294087001
qp096t,1,0:30,0.10632698405226412
qp03ys,1,0:30,0.07114975637970389
qp02zu,1,0:30,0.009023673236237012
qp0d0n,1,0:30,0.0026601620661486553
qp03qe,1,0:30,0.025057609901552702
qp03rr,1,0:30,0.06419632767676121
qp09f9,1,0:30,0.11526518126607485
qp09fg,1,0:30,0.00580951553376698
qp092w,1,0:30,0.0807162286004943
qp0908,1,0:30,0.02309816439185452
qp096p,1,0:30,0.04394694005801804
qp099f,1,0:30,0.02702629352745063
qp096h,1,0:30,0.014493384870291212
qp09gt,1,0:30,0.02244201776219553
qp08fx,1,0:30,0.0094110193228529
qp097v,1,0:30,0.10985375624909012
qp06p2,1,0:30,0.004347138423720179
qp090e,1,0:30,0.0004337839161250301
qp09cs,1,0:30,0.00532881204025962
qp09sr,1,0:30,0.008124801925849362
qp03ww,1,0:30,0.03606101787351474
qp06pm,1,0:30,0.010242402442389971
qp090t,1,0:30,0.11864709897411847
qp06pj,1,0:30,0.01111217271263648
qp03tg,1,0:30,0.0017238969683007245
qp03wr,1,0:30,0.05442891603648082
qp09e5,1,0:30,0.6676608809098686
qp03q3,1,0:30,0.03191090820783556
qp0989,1,0:30,0.013137594520400954
qp0902,1,0:30,0.035384189955094444
qp03r8,1,0:30,0.022160056126282624
qp03wu,1,0:30,0.16365073449038015
qp03wj,1,0:30,0.041959612570335834
qp0926,1,0:30,0.06456627045432965
qp03re,1,0:30,0.07270844017674799
qp03wn,1,0:30,0.028470688663291426
qp03z9,1,0:30,0.09300959949750158
qp093w,1,0:30,0.04042443888216505
qp06pw,1,0:30,0.005972041506999529
qp096z,1,0:30,0.123421542950012
qp03xe,1,0:30,0.04355770643754358
qp09gx,1,0:30,0.016912574527753032
qp03tw,1,0:30,0.0006260317729326482
qp03z6,1,0:30,0.005604425184640533
qp094n,1,0:30,0.07683316996511771
qp09dh,1,0:30,0.14715024761327974
qp092j,1,0:30,0.1575641203145551
qp094k,1,0:30,0.011569143704219898
qp03zz,1,0:30,0.1974475441717
qp03yd,1,0:30,0.05373980027237815
qp03yu,1,0:30,0.029395061544400868
qp09us,1,0:30,0.0035767761256716595
qp09ux,1,0:30,0.014337440011605545
qp0924,1,0:30,0.045464078858973724
qp03pn,1,0:30,0.013576784499040144
qp09e6,1,0:30,0.029804781925766258
qp090h,1,0:30,0.050612649073928255
qp08br,1,0:30,0.01063325782791456
qp08gj,1,0:30,0.008966102646277395
qp09vp,1,0:30,0.0034182619306439123
qp096k,1,0:30,0.006187806791232118
qp09d8,1,0:30,0.34686829462590546
qp097b,1,0:30,0.0010285478117085674
qp03wd,1,0:30,0.16199839800781146
qp0dj0,1,0:30,0.08460660228892017
qp098m,1,0:30,0.06787714201378445
qp03m8,1,0:30,0.00540470523531163
qp09ej,1,0:30,0.005457565973027049
qp03mc,1,0:30,0.01751300211845351
qp099s,1,0:30,0.029432216942521832
qp096f,1,0:30,0.11197759350168897
qp03wp,1,0:30,0.00013698837472470797
qp03r2,1,0:30,0.08762520740791817
